date,region,total_cases,flu,covid,malaria,dengue,typhoid,pneumonia,cold
2025-02-14,South,75,10,1,6,1,7,4,15
2025-02-14,East,115,7,9,6,12,1,8,12
2025-02-14,West,121,0,6,11,14,7,7,8
2025-02-14,Central,74,5,0,18,1,2,4,12
2025-02-15,North,65,10,0,10,4,3,2,2
2025-02-15,South,103,15,2,6,1,6,7,21
2025-02-15,East,95,17,6,7,11,3,5,13
2025-02-15,West,106,1,8,11,11,1,9,11
2025-02-15,Central,74,12,3,9,0,2,3,15
2025-02-16,North,76,7,0,13,16,4,4,2
2025-02-16,South,69,11,0,9,1,8,5,10
2025-02-16,East,118,10,5,5,11,2,3,8
2025-02-16,West,85,0,3,12,9,4,2,5
2025-02-16,Central,96,4,1,8,0,5,5,11
2025-02-17,North,86,6,0,9,10,7,3,3
2025-02-17,South,102,12,2,5,0,2,6,3
2025-02-17,East,100,9,5,13,10,9,12,11
2025-02-17,West,106,0,5,10,14,4,10,8
2025-02-17,Central,76,2,2,10,0,5,5,17
2025-02-18,North,66,12,0,10,2,4,4,4
2025-02-18,South,86,5,2,3,0,3,5,16
2025-02-18,East,117,4,7,6,9,4,6,11
2025-02-18,West,82,1,3,8,10,5,2,5
2025-02-18,Central,71,3,1,16,0,5,5,13
2025-02-19,North,82,5,0,9,8,2,3,1
2025-02-19,South,94,18,0,6,0,5,8,20
2025-02-19,East,105,8,6,8,8,3,5,12
2025-02-19,West,89,0,5,11,8,4,5,8
2025-02-19,Central,77,6,1,10,1,8,3,14
2025-02-20,North,90,11,4,7,15,4,2,3
2025-02-20,South,85,12,0,12,1,4,4,16
2025-02-20,East,101,10,10,3,7,3,5,12
2025-02-20,West,84,3,2,7,7,4,8,6
2025-02-20,Central,76,8,0,13,0,3,5,9
2025-02-21,North,92,7,0,9,7,5,4,1
2025-02-21,South,98,11,3,8,2,7,7,11
2025-02-21,East,90,12,9,6,8,2,6,19
2025-02-21,West,95,1,3,12,13,7,3,9
2025-02-21,Central,93,12,0,7,1,4,4,12
2025-02-22,North,85,8,0,6,8,12,2,1
2025-02-22,South,117,7,3,9,5,8,7,16
2025-02-22,East,88,6,6,7,8,2,8,8
2025-02-22,West,102,2,5,9,10,13,7,12
2025-02-22,Central,78,8,0,12,0,3,3,15
2025-02-23,North,89,12,1,11,10,7,3,0
2025-02-23,South,110,8,1,4,2,4,9,10
2025-02-23,East,96,9,6,6,6,1,11,6
2025-02-23,West,96,3,8,16,3,0,8,9
2025-02-23,Central,113,10,0,14,2,4,1,14
2025-02-24,North,100,7,1,7,3,4,2,1
2025-02-24,South,84,13,1,3,5,5,8,14
2025-02-24,East,97,11,5,10,7,0,10,9
2025-02-24,West,91,6,4,5,10,3,2,9
2025-02-24,Central,98,7,0,10,3,3,5,14
2025-02-25,North,73,10,1,11,6,2,8,3
2025-02-25,South,91,2,2,11,3,3,5,14
2025-02-25,East,103,8,4,6,14,2,6,13
2025-02-25,West,104,1,9,8,8,3,7,15
2025-02-25,Central,75,11,0,8,0,3,6,7
2025-02-26,North,92,7,5,5,11,10,4,4
2025-02-26,South,91,8,1,7,1,5,6,8
2025-02-26,East,117,4,5,3,9,2,3,10
2025-02-26,West,110,1,8,13,7,5,3,15
2025-02-26,Central,83,11,0,9,1,4,1,12
2025-02-27,North,101,10,3,14,11,6,3,3
2025-02-27,South,93,11,3,10,2,6,4,13
2025-02-27,East,85,10,7,9,10,1,9,13
2025-02-27,West,88,0,5,14,5,7,4,7
2025-02-27,Central,89,9,0,12,3,6,3,16
2025-02-28,North,99,9,3,10,6,6,1,1
2025-02-28,South,85,6,2,8,1,5,4,13
2025-02-28,East,110,17,6,12,4,3,9,12
2025-02-28,West,101,4,5,9,5,2,5,17
2025-02-28,Central,66,7,0,16,1,1,4,10
2025-03-01,North,108,16,6,6,15,7,8,5
2025-03-01,South,82,15,3,9,3,6,9,16
2025-03-01,East,101,9,11,8,8,1,4,5
2025-03-01,West,93,2,4,12,6,3,4,16
2025-03-01,Central,90,13,0,13,0,6,2,5
2025-03-02,North,106,3,3,9,11,5,5,2
2025-03-02,South,104,10,0,7,0,11,8,15
2025-03-02,East,117,11,4,6,8,2,11,8
2025-03-02,West,112,5,1,19,9,5,5,7
2025-03-02,Central,80,12,1,11,0,3,2,9
2025-03-03,North,102,9,6,4,13,7,8,5
2025-03-03,South,87,10,0,6,1,6,10,20
2025-03-03,East,97,4,10,8,9,4,7,12
2025-03-03,West,105,4,4,6,7,5,8,10
2025-03-03,Central,72,3,1,10,0,3,4,20
2025-03-04,North,91,10,1,8,6,4,5,5
2025-03-04,South,87,14,3,14,2,3,5,21
2025-03-04,East,97,11,15,12,5,0,5,11
2025-03-04,West,115,6,9,16,8,6,7,14
2025-03-04,Central,75,12,0,13,0,6,2,20
2025-03-05,North,107,10,2,7,6,6,4,5
2025-03-05,South,86,7,2,7,3,8,8,14
2025-03-05,East,118,14,6,9,14,1,5,6
2025-03-05,West,93,8,7,6,10,3,5,9
2025-03-05,Central,75,3,1,10,0,6,4,7
2025-03-06,North,127,11,2,15,10,1,4,14
2025-03-06,South,116,7,0,11,1,9,9,17
2025-03-06,East,84,10,7,17,14,1,4,13
2025-03-06,West,129,7,4,9,7,6,3,10
2025-03-06,Central,89,4,2,10,0,3,2,12
2025-03-07,North,103,10,1,9,14,5,3,9
2025-03-07,South,102,6,2,12,2,3,4,15
2025-03-07,East,109,8,11,6,9,1,9,7
2025-03-07,West,97,3,5,9,5,3,5,12
2025-03-07,Central,68,6,1,7,0,5,1,14
2025-03-08,North,114,11,3,9,7,8,6,9
2025-03-08,South,111,9,2,11,4,2,7,11
2025-03-08,East,98,8,9,3,13,1,5,10
2025-03-08,West,130,7,7,12,8,9,9,18
2025-03-08,Central,88,5,1,8,0,7,2,8
2025-03-09,North,104,12,0,4,8,1,7,11
2025-03-09,South,83,5,0,8,7,5,5,11
2025-03-09,East,93,5,5,8,8,0,10,9
2025-03-09,West,125,8,14,8,8,7,7,11
2025-03-09,Central,66,11,5,13,0,1,2,11
2025-03-10,North,112,6,3,8,2,4,3,4
2025-03-10,South,92,13,1,15,3,10,8,12
2025-03-10,East,94,7,9,11,9,1,9,10
2025-03-10,West,128,8,6,13,10,5,3,10
2025-03-10,Central,104,7,3,4,0,7,1,17
2025-03-11,North,98,9,2,8,14,4,10,13
2025-03-11,South,96,9,1,12,3,3,9,16
2025-03-11,East,94,9,7,8,11,1,6,15
2025-03-11,West,128,9,7,10,6,3,5,19
2025-03-11,Central,74,11,9,9,1,6,3,9
2025-03-12,North,102,12,0,10,10,6,8,13
2025-03-12,South,110,6,0,9,2,4,5,17
2025-03-12,East,109,5,3,10,6,1,5,12
2025-03-12,West,109,7,4,20,8,4,8,15
2025-03-12,Central,95,4,6,8,2,8,6,16
2025-03-13,North,93,9,4,7,7,7,8,6
2025-03-13,South,92,11,0,17,6,6,5,20
2025-03-13,East,105,5,10,11,6,1,5,15
2025-03-13,West,122,6,5,13,11,2,9,20
2025-03-13,Central,69,8,1,10,2,4,7,19
2025-03-14,North,135,9,2,9,5,7,6,10
2025-03-14,South,103,4,0,11,2,6,6,12
2025-03-14,East,90,12,8,9,9,1,7,15
2025-03-14,West,115,11,5,13,7,5,6,12
2025-03-14,Central,91,12,4,7,2,5,9,11
2025-03-15,North,103,7,3,4,11,5,8,10
2025-03-15,South,105,12,0,14,3,2,6,9
2025-03-15,East,91,5,11,5,9,0,5,13
2025-03-15,West,115,7,4,7,3,4,3,8
2025-03-15,Central,111,6,8,22,8,3,5,10
2025-03-16,North,102,13,3,9,6,5,5,7
2025-03-16,South,104,6,3,6,3,11,1,10
2025-03-16,East,107,8,5,17,6,0,3,21
2025-03-16,West,128,8,7,17,9,8,5,17
2025-03-16,Central,78,5,4,14,5,2,5,15
2025-03-17,North,94,6,3,12,7,3,6,6
2025-03-17,South,113,10,4,11,3,2,5,14
2025-03-17,East,117,12,4,5,4,5,2,16
2025-03-17,West,103,7,7,11,6,4,3,12
2025-03-17,Central,100,3,8,9,1,6,4,15
2025-03-18,North,119,17,1,10,8,5,5,5
2025-03-18,South,119,13,0,12,6,5,11,16
2025-03-18,East,136,10,14,6,8,3,7,18
2025-03-18,West,110,14,6,10,6,3,11,5
2025-03-18,Central,110,7,5,10,3,8,10,15
2025-03-19,North,133,5,5,8,6,5,6,5
2025-03-19,South,113,7,1,12,0,4,7,16
2025-03-19,East,110,11,4,9,7,1,10,17
2025-03-19,West,105,10,7,6,8,4,6,8
2025-03-19,Central,94,3,6,9,6,5,5,10
2025-03-20,North,134,10,3,13,11,7,4,6
2025-03-20,South,98,7,6,10,2,1,8,16
2025-03-20,East,104,9,8,11,9,2,9,16
2025-03-20,West,100,6,9,6,7,3,5,14
2025-03-20,Central,104,4,9,14,7,2,6,7
2025-03-21,North,128,9,2,9,9,3,6,7
2025-03-21,South,107,11,3,14,1,5,4,17
2025-03-21,East,115,9,6,12,3,3,5,9
2025-03-21,West,134,11,7,9,1,4,7,7
2025-03-21,Central,93,8,2,6,3,3,8,10
2025-03-22,North,125,9,4,20,13,3,3,12
2025-03-22,South,101,15,4,6,8,8,10,11
2025-03-22,East,106,9,4,10,8,2,11,14
2025-03-22,West,127,6,7,13,6,1,6,14
2025-03-22,Central,98,8,11,11,2,5,7,8
2025-03-23,North,108,7,8,8,12,7,8,4
2025-03-23,South,107,9,8,10,5,3,1,12
2025-03-23,East,121,10,8,19,7,0,5,16
2025-03-23,West,120,11,8,11,14,5,9,13
2025-03-23,Central,89,9,4,9,1,3,9,10
2025-03-24,North,143,8,9,14,2,3,9,8
2025-03-24,South,113,9,6,13,2,8,2,14
2025-03-24,East,131,7,8,14,10,2,7,11
2025-03-24,West,92,8,7,15,7,5,7,11
2025-03-24,Central,89,9,10,8,4,2,6,8
2025-03-25,North,105,9,5,11,13,2,6,5
2025-03-25,South,108,4,6,9,3,3,5,20
2025-03-25,East,129,16,8,14,2,0,9,10
2025-03-25,West,141,10,3,12,6,3,6,7
2025-03-25,Central,102,7,8,4,1,6,3,15
2025-03-26,North,123,9,7,16,9,8,6,17
2025-03-26,South,103,16,6,11,6,5,10,10
2025-03-26,East,129,9,5,9,8,2,5,17
2025-03-26,West,116,10,7,10,10,5,6,5
2025-03-26,Central,103,7,2,11,2,1,4,10
2025-03-27,North,138,11,3,15,5,8,10,12
2025-03-27,South,130,11,4,9,6,7,6,9
2025-03-27,East,120,6,10,10,6,0,7,9
2025-03-27,West,109,9,9,13,10,5,6,8
2025-03-27,Central,102,11,10,13,5,3,15,12
2025-03-28,North,121,6,11,12,12,1,4,19
2025-03-28,South,123,10,5,6,5,3,6,13
2025-03-28,East,119,10,4,13,7,1,8,15
2025-03-28,West,115,12,4,5,13,5,7,10
2025-03-28,Central,103,12,7,16,7,2,4,7
2025-03-29,North,128,12,9,4,4,4,6,12
2025-03-29,South,101,12,10,12,3,4,5,12
2025-03-29,East,131,9,9,9,6,2,10,15
2025-03-29,West,107,5,6,7,7,5,11,3
2025-03-29,Central,111,3,3,10,7,3,2,8
2025-03-30,North,140,14,9,6,8,3,6,14
2025-03-30,South,95,11,7,7,5,7,5,11
2025-03-30,East,120,18,8,6,4,1,8,13
2025-03-30,West,137,11,5,11,8,5,2,6
2025-03-30,Central,107,7,8,13,7,2,9,9
2025-03-31,North,122,10,8,9,8,1,9,20
2025-03-31,South,109,12,5,9,1,12,5,8
2025-03-31,East,104,1,8,11,5,2,6,11
2025-03-31,West,110,8,5,4,15,4,4,3
2025-03-31,Central,118,10,4,10,7,8,10,15
2025-04-01,North,139,16,7,11,6,1,3,17
2025-04-01,South,116,10,2,8,4,3,5,20
2025-04-01,East,104,13,10,10,6,4,7,12
2025-04-01,West,110,11,8,10,3,3,8,11
2025-04-01,Central,113,12,8,15,7,3,7,7
2025-04-02,North,120,11,8,13,15,5,5,7
2025-04-02,South,112,15,6,11,4,6,7,18
2025-04-02,East,110,6,11,12,3,7,5,16
2025-04-02,West,118,5,7,9,7,7,6,8
2025-04-02,Central,134,8,3,14,8,6,6,14
2025-04-03,North,118,7,5,8,8,5,7,9
2025-04-03,South,140,5,5,10,7,2,5,14
2025-04-03,East,121,13,3,12,1,3,5,5
2025-04-03,West,118,9,9,5,7,2,7,6
2025-04-03,Central,130,8,8,11,8,2,11,8
2025-04-04,North,124,7,6,6,5,2,5,15
2025-04-04,South,124,16,10,11,6,3,11,15
2025-04-04,East,117,5,11,11,2,2,4,18
2025-04-04,West,95,13,4,14,5,5,4,2
2025-04-04,Central,135,7,9,9,7,10,5,10
2025-04-05,North,124,9,9,13,4,3,6,22
2025-04-05,South,115,15,9,12,7,4,12,15
2025-04-05,East,115,17,6,10,3,1,6,9
2025-04-05,West,114,11,9,9,7,5,4,6
2025-04-05,Central,138,10,14,13,11,4,8,14
2025-04-06,North,118,3,12,5,6,2,5,11
2025-04-06,South,130,11,6,9,6,2,5,17
2025-04-06,East,101,10,9,17,3,0,5,11
2025-04-06,West,93,8,8,9,4,3,4,2
2025-04-06,Central,125,10,8,10,11,5,6,10
2025-04-07,North,125,8,4,10,8,1,8,14
2025-04-07,South,125,13,12,7,5,5,3,17
2025-04-07,East,108,14,7,17,3,9,8,11
2025-04-07,West,105,13,11,7,5,3,7,5
2025-04-07,Central,114,11,3,9,3,3,2,16
2025-04-08,North,113,12,7,15,7,6,8,12
2025-04-08,South,122,11,7,11,3,5,6,15
2025-04-08,East,122,15,9,6,1,4,7,11
2025-04-08,West,94,10,5,15,10,1,6,5
2025-04-08,Central,110,15,5,20,8,6,7,16
2025-04-09,North,129,12,8,8,5,4,8,17
2025-04-09,South,121,4,3,16,6,2,4,20
2025-04-09,East,109,6,5,16,2,4,4,13
2025-04-09,West,114,13,12,4,8,5,3,3
2025-04-09,Central,131,7,4,11,3,2,3,14
2025-04-10,North,129,10,3,10,15,1,5,12
2025-04-10,South,124,10,9,18,3,2,6,19
2025-04-10,East,117,8,8,13,8,5,8,8
2025-04-10,West,105,16,7,3,10,4,2,5
2025-04-10,Central,125,10,11,9,7,4,6,13
2025-04-11,North,120,8,6,8,5,6,8,13
2025-04-11,South,117,14,14,6,1,6,6,10
2025-04-11,East,134,7,7,10,6,5,3,14
2025-04-11,West,115,15,4,7,6,6,2,8
2025-04-11,Central,108,8,12,13,12,5,4,14
2025-04-12,North,133,8,2,8,10,2,8,11
2025-04-12,South,119,13,8,16,3,3,13,11
2025-04-12,East,117,9,14,11,5,3,4,8
2025-04-12,West,135,11,11,11,10,5,2,1
2025-04-12,Central,138,8,4,11,10,4,4,16
2025-04-13,North,109,3,5,14,7,8,3,14
2025-04-13,South,115,6,12,17,1,3,3,15
2025-04-13,East,111,7,10,7,7,5,4,11
2025-04-13,West,99,8,5,6,8,4,6,2
2025-04-13,Central,119,7,10,12,9,7,5,4
2025-04-14,North,119,7,4,13,8,6,9,11
2025-04-14,South,107,13,6,15,3,1,10,14
2025-04-14,East,124,7,3,10,6,3,4,8
2025-04-14,West,97,7,18,17,7,5,5,10
2025-04-14,Central,128,13,9,9,9,1,1,8
2025-04-15,North,120,6,9,5,7,3,2,17
2025-04-15,South,107,11,9,9,8,2,9,8
2025-04-15,East,138,14,7,10,17,2,7,13
2025-04-15,West,120,5,9,12,7,4,5,5
2025-04-15,Central,122,10,5,14,9,2,2,7
2025-04-16,North,133,8,4,18,11,4,12,16
2025-04-16,South,120,16,7,12,3,1,5,10
2025-04-16,East,133,11,7,10,10,5,6,10
2025-04-16,West,118,6,5,6,13,3,8,9
2025-04-16,Central,112,12,7,14,7,3,2,20
2025-04-17,North,125,9,6,14,14,5,5,17
2025-04-17,South,108,8,11,15,0,4,5,11
2025-04-17,East,115,21,5,7,6,3,7,13
2025-04-17,West,117,4,7,11,11,4,2,5
2025-04-17,Central,116,8,9,9,9,1,2,14
2025-04-18,North,131,11,7,15,10,2,4,14
2025-04-18,South,128,14,12,8,4,3,11,22
2025-04-18,East,136,10,3,9,6,3,6,7
2025-04-18,West,106,12,6,12,8,2,3,6
2025-04-18,Central,96,7,8,10,6,3,6,14
2025-04-19,North,156,12,10,8,12,7,11,16
2025-04-19,South,121,6,5,8,2,6,8,14
2025-04-19,East,136,14,11,10,11,4,6,19
2025-04-19,West,124,8,12,10,9,2,6,6
2025-04-19,Central,98,9,7,16,6,2,9,11
2025-04-20,North,115,10,10,11,7,5,5,11
2025-04-20,South,101,7,7,12,4,4,2,14
2025-04-20,East,114,8,5,11,15,3,4,17
2025-04-20,West,120,12,7,15,9,4,3,5
2025-04-20,Central,104,11,12,13,7,4,2,12
2025-04-21,North,142,8,3,11,8,6,2,12
2025-04-21,South,120,5,6,7,5,1,11,10
2025-04-21,East,116,6,7,6,9,4,5,12
2025-04-21,West,111,13,14,13,6,2,3,6
2025-04-21,Central,98,10,5,11,8,3,4,10
2025-04-22,North,144,9,8,10,8,4,2,17
2025-04-22,South,97,5,12,10,0,7,7,15
2025-04-22,East,133,11,7,9,7,3,5,6
2025-04-22,West,111,12,3,14,9,4,8,6
2025-04-22,Central,85,3,9,11,7,2,2,14
2025-04-23,North,127,17,6,17,9,5,9,14
2025-04-23,South,95,4,8,9,7,5,4,16
2025-04-23,East,131,13,9,12,7,3,3,18
2025-04-23,West,114,11,3,9,8,0,2,10
2025-04-23,Central,104,4,7,9,9,3,3,15
2025-04-24,North,128,11,12,11,6,6,3,15
2025-04-24,South,109,4,7,13,4,4,8,10
2025-04-24,East,115,9,3,12,8,3,9,14
2025-04-24,West,110,17,8,12,9,3,1,7
2025-04-24,Central,103,7,5,15,8,0,1,16
2025-04-25,North,139,6,5,11,7,8,7,13
2025-04-25,South,122,5,7,10,3,0,6,10
2025-04-25,East,105,14,7,11,13,2,4,12
2025-04-25,West,97,8,7,10,9,0,2,3
2025-04-25,Central,91,12,6,15,15,2,1,15
2025-04-26,North,133,9,7,12,6,7,3,18
2025-04-26,South,111,5,2,8,3,5,5,19
2025-04-26,East,110,7,8,16,10,3,5,11
2025-04-26,West,105,10,9,13,9,4,1,5
2025-04-26,Central,114,6,10,12,2,0,2,9
2025-04-27,North,119,7,4,6,4,3,6,13
2025-04-27,South,126,4,6,8,5,1,2,11
2025-04-27,East,105,12,10,12,5,3,4,13
2025-04-27,West,124,13,3,11,6,4,4,15
2025-04-27,Central,98,12,6,16,11,6,0,10
2025-04-28,North,114,11,7,11,1,4,12,12
2025-04-28,South,108,5,9,11,2,3,4,8
2025-04-28,East,127,8,7,11,13,7,4,16
2025-04-28,West,109,9,4,9,11,4,0,9
2025-04-28,Central,104,1,7,13,5,1,4,11
2025-04-29,North,123,8,9,12,8,3,11,19
2025-04-29,South,105,5,7,11,3,4,5,13
2025-04-29,East,125,10,9,13,5,7,5,9
2025-04-29,West,104,12,5,11,7,3,3,15
2025-04-29,Central,124,10,6,14,10,4,6,14
2025-04-30,North,125,4,6,12,8,6,9,11
2025-04-30,South,106,2,3,10,5,6,5,16
2025-04-30,East,125,7,5,17,12,2,7,16
2025-04-30,West,113,7,9,17,9,2,3,15
2025-04-30,Central,117,13,11,12,9,5,2,11
2025-05-01,North,126,6,6,10,9,5,9,18
2025-05-01,South,90,6,7,15,9,2,9,22
2025-05-01,East,122,8,10,14,8,6,4,9
2025-05-01,West,94,8,12,6,8,2,4,10
2025-05-01,Central,110,7,13,18,7,3,1,15
2025-05-02,North,123,13,5,9,5,4,2,20
2025-05-02,South,98,6,5,4,2,3,6,8
2025-05-02,East,125,12,11,15,6,6,5,11
2025-05-02,West,116,10,4,14,5,5,4,9
2025-05-02,Central,92,13,5,18,8,2,1,15
2025-05-03,North,107,9,4,9,4,4,9,22
2025-05-03,South,96,5,6,15,3,5,11,13
2025-05-03,East,124,8,9,12,7,8,10,12
2025-05-03,West,99,3,6,9,1,8,1,12
2025-05-03,Central,108,3,6,10,7,4,1,20
2025-05-04,North,98,10,12,11,5,4,10,15
2025-05-04,South,100,2,9,7,3,2,1,28
2025-05-04,East,123,9,12,3,6,2,5,11
2025-05-04,West,110,10,3,12,9,4,3,11
2025-05-04,Central,104,10,11,9,5,5,4,11
2025-05-05,North,136,12,7,9,3,5,7,18
2025-05-05,South,106,7,3,11,3,4,8,17
2025-05-05,East,130,9,6,13,5,3,4,9
2025-05-05,West,131,8,7,14,10,3,2,13
2025-05-05,Central,116,15,7,11,9,0,4,12
2025-05-06,North,123,12,5,11,7,4,6,11
2025-05-06,South,108,5,2,18,3,4,9,15
2025-05-06,East,137,8,7,12,9,8,7,9
2025-05-06,West,129,13,8,15,10,3,2,8
2025-05-06,Central,120,7,6,10,7,1,5,15
2025-05-07,North,128,18,7,8,2,3,5,10
2025-05-07,South,107,2,3,11,4,1,7,6
2025-05-07,East,125,8,6,7,7,8,11,14
2025-05-07,West,133,13,14,12,8,0,5,9
2025-05-07,Central,100,5,6,14,4,3,1,15
2025-05-08,North,127,11,7,9,7,4,9,20
2025-05-08,South,79,9,5,5,2,6,6,12
2025-05-08,East,126,6,6,12,11,4,7,11
2025-05-08,West,131,9,3,15,9,3,3,15
2025-05-08,Central,116,7,6,7,11,1,5,12
2025-05-09,North,134,11,7,2,6,6,5,12
2025-05-09,South,94,7,3,8,3,2,3,13
2025-05-09,East,125,6,9,11,7,4,15,12
2025-05-09,West,112,19,9,13,6,5,1,21
2025-05-09,Central,124,6,11,11,4,4,5,10
2025-05-10,North,150,12,12,10,13,3,4,17
2025-05-10,South,97,9,2,6,2,2,12,11
2025-05-10,East,121,10,6,15,3,4,8,9
2025-05-10,West,142,3,9,8,12,3,6,14
2025-05-10,Central,104,5,4,16,8,3,2,7
2025-05-11,North,106,15,7,12,11,2,9,18
2025-05-11,South,101,6,3,8,7,5,6,13
2025-05-11,East,148,5,6,10,7,5,5,11
2025-05-11,West,136,13,9,11,13,6,1,5
2025-05-11,Central,106,13,5,11,8,3,11,10
2025-05-12,North,122,12,8,3,11,4,6,13
2025-05-12,South,93,7,5,12,2,3,7,13
2025-05-12,East,122,5,9,15,10,3,4,12
2025-05-12,West,123,11,6,17,3,5,2,17
2025-05-12,Central,109,11,3,9,2,4,5,7
2025-05-13,North,128,11,7,10,7,6,4,17
2025-05-13,South,110,12,2,8,5,1,2,15
2025-05-13,East,141,5,8,12,6,4,5,22
2025-05-13,West,134,9,4,17,8,6,2,13
2025-05-13,Central,73,7,11,14,6,2,6,12
2025-05-14,North,137,15,6,16,7,2,8,16
2025-05-14,South,90,9,5,6,5,2,5,15
2025-05-14,East,118,3,3,12,7,1,6,12
2025-05-14,West,134,12,8,15,5,4,2,17
2025-05-14,Central,104,11,1,13,3,4,4,11
2025-05-15,North,131,6,7,10,7,2,7,9
2025-05-15,South,98,6,7,6,0,5,8,9
2025-05-15,East,132,8,12,10,7,7,6,13
2025-05-15,West,98,9,5,8,6,2,2,13
2025-05-15,Central,114,6,6,8,3,6,4,9
2025-05-16,North,126,9,3,5,5,9,7,13
2025-05-16,South,80,7,7,9,5,0,4,4
2025-05-16,East,119,6,11,8,7,1,8,11
2025-05-16,West,133,10,8,18,5,7,1,12
2025-05-16,Central,87,7,7,15,11,0,1,5
2025-05-17,North,142,5,4,13,4,4,4,10
2025-05-17,South,120,11,6,11,6,3,5,14
2025-05-17,East,134,9,10,10,6,7,7,16
2025-05-17,West,122,8,9,9,4,9,1,13
2025-05-17,Central,109,10,6,14,11,2,1,5
2025-05-18,North,120,11,4,8,9,5,4,13
2025-05-18,South,85,8,4,13,7,4,2,10
2025-05-18,East,121,7,9,14,7,2,1,16
2025-05-18,West,112,11,11,6,10,6,0,20
2025-05-18,Central,98,10,6,10,5,2,4,7
2025-05-19,North,110,13,7,13,4,3,5,13
2025-05-19,South,80,9,1,11,2,3,1,12
2025-05-19,East,125,7,4,10,8,3,8,11
2025-05-19,West,128,11,6,9,8,5,0,14
2025-05-19,Central,112,9,10,11,10,2,2,5
2025-05-20,North,121,9,3,12,9,5,5,14
2025-05-20,South,84,7,4,16,5,4,8,14
2025-05-20,East,116,9,7,10,8,3,13,13
2025-05-20,West,112,11,7,13,8,7,2,17
2025-05-20,Central,102,12,7,14,7,1,3,6
2025-05-21,North,127,14,7,13,9,4,9,11
2025-05-21,South,100,4,3,14,2,3,9,16
2025-05-21,East,135,13,8,7,7,4,12,11
2025-05-21,West,112,8,11,9,9,3,0,14
2025-05-21,Central,108,14,7,7,5,3,1,16
2025-05-22,North,158,4,10,17,4,11,14,13
2025-05-22,South,90,9,2,12,2,6,4,25
2025-05-22,East,124,9,5,5,7,8,5,12
2025-05-22,West,112,8,5,7,3,5,0,14
2025-05-22,Central,106,7,6,8,9,5,6,5
2025-05-23,North,143,6,3,5,8,2,10,12
2025-05-23,South,80,7,4,12,5,2,11,12
2025-05-23,East,111,8,7,9,7,9,5,12
2025-05-23,West,124,13,10,10,4,5,0,20
2025-05-23,Central,92,10,9,11,6,5,7,9
2025-05-24,North,108,8,3,14,10,2,4,4
2025-05-24,South,103,8,2,8,4,3,8,19
2025-05-24,East,134,13,6,9,9,3,5,10
2025-05-24,West,123,8,12,7,1,7,3,12
2025-05-24,Central,105,8,8,11,5,2,3,9
2025-05-25,North,117,10,8,17,5,5,6,10
2025-05-25,South,87,4,5,16,4,1,5,8
2025-05-25,East,113,7,4,6,5,3,5,12
2025-05-25,West,97,7,7,17,8,6,2,16
2025-05-25,Central,100,9,2,8,1,5,4,13
2025-05-26,North,108,11,9,7,3,3,7,15
2025-05-26,South,77,6,6,12,6,3,6,9
2025-05-26,East,116,9,5,11,9,8,5,7
2025-05-26,West,123,6,11,7,5,4,1,13
2025-05-26,Central,96,13,5,13,8,0,10,7
2025-05-27,North,102,6,10,9,6,3,9,13
2025-05-27,South,104,5,3,10,6,2,5,18
2025-05-27,East,90,7,4,11,11,6,0,3
2025-05-27,West,104,8,9,15,8,12,2,17
2025-05-27,Central,128,11,5,17,2,3,6,5
2025-05-28,North,138,6,9,14,5,5,12,12
2025-05-28,South,94,9,7,15,5,5,11,14
2025-05-28,East,112,10,6,11,10,6,3,6
2025-05-28,West,98,18,5,15,5,5,2,11
2025-05-28,Central,92,4,2,14,5,2,4,2
2025-05-29,North,121,5,8,14,5,1,7,17
2025-05-29,South,89,10,6,6,5,3,7,9
2025-05-29,East,102,11,3,11,10,7,1,7
2025-05-29,West,114,16,8,14,5,7,2,7
2025-05-29,Central,101,6,2,6,5,3,11,7
2025-05-30,North,149,16,3,10,8,4,11,12
2025-05-30,South,97,3,3,14,2,5,9,12
2025-05-30,East,117,5,10,12,8,4,4,10
2025-05-30,West,127,11,3,17,8,1,2,8
2025-05-30,Central,98,11,4,16,10,3,12,11
2025-05-31,North,125,8,5,10,7,3,5,10
2025-05-31,South,115,7,9,11,4,2,11,13
2025-05-31,East,121,7,7,14,4,5,3,5
2025-05-31,West,135,8,4,19,4,3,5,13
2025-05-31,Central,107,6,6,15,8,3,10,12
2025-06-01,North,126,10,2,11,10,6,12,14
2025-06-01,South,115,5,4,13,5,9,5,12
2025-06-01,East,131,5,10,13,12,2,4,5
2025-06-01,West,108,14,8,8,6,1,2,11
2025-06-01,Central,102,10,9,10,10,2,6,2
2025-06-02,North,140,10,6,16,4,10,7,15
2025-06-02,South,118,3,5,14,2,6,5,10
2025-06-02,East,96,9,7,6,4,6,4,10
2025-06-02,West,120,14,8,13,9,2,2,8
2025-06-02,Central,132,14,7,8,10,5,7,12
2025-06-03,North,115,3,8,10,9,2,6,15
2025-06-03,South,130,4,7,17,1,5,4,12
2025-06-03,East,110,6,4,7,7,8,4,4
2025-06-03,West,106,14,6,9,7,5,3,6
2025-06-03,Central,127,10,7,13,10,4,6,15
2025-06-04,North,123,9,10,7,8,7,6,15
2025-06-04,South,103,4,6,4,2,7,8,14
2025-06-04,East,117,5,5,9,6,4,4,10
2025-06-04,West,108,7,5,14,5,4,5,9
2025-06-04,Central,115,13,11,13,13,1,9,9
